# x	y	u	v	mask
 41.0038	 92.0455	  0.1143	  0.0028	  0.0000
 41.9508	 92.0455	  0.0936	  0.0121	  0.0000
 42.8977	 92.0455	  0.0917	  0.0097	  0.0000
 43.8447	 92.0455	  0.0917	  0.0069	  0.0000
 44.7917	 92.0455	  0.0812	  0.0116	  0.0000
 45.7386	 92.0455	  0.0810	  0.0149	  0.0000
 46.6856	 92.0455	  0.0732	  0.0138	  0.0000
 47.6326	 92.0455	  0.0718	  0.0101	  0.0000
 48.5795	 92.0455	  0.0572	  0.0149	  0.0000
 49.5265	 92.0455	  0.0159	  0.0103	  0.0000
 50.4735	 92.0455	  0.0186	  0.0117	  0.0000
 51.4205	 92.0455	  0.0088	  0.0192	  0.0000
 52.3674	 92.0455	  0.0084	  0.0205	  0.0000
 53.3144	 92.0455	  0.0018	  0.0204	  0.0000
 54.2614	 92.0455	  0.0025	  0.0199	  0.0000
 55.2083	 92.0455	 -0.0005	  0.0169	  1.0000
 56.1553	 92.0455	 -0.0019	  0.0177	  0.0000
 57.1023	 92.0455	 -0.0034	  0.0187	  0.0000
 58.0492	 92.0455	 -0.0112	  0.0140	  0.0000
 58.9962	 92.0455	 -0.0132	  0.0125	  0.0000
 59.9432	 92.0455	 -0.0636	  0.0115	  0.0000
 60.8902	 92.0455	 -0.0369	  0.0133	  0.0000
 61.8371	 92.0455	 -0.0754	  0.0119	  0.0000
 62.7841	 92.0455	 -0.0857	  0.0091	  0.0000
 63.7311	 92.0455	 -0.0857	  0.0113	  0.0000
 64.6780	 92.0455	 -0.0875	  0.0080	  1.0000
 65.6250	 92.0455	 -0.0965	  0.0080	  0.0000
 66.5720	 92.0455	 -0.0943	  0.0080	  0.0000
 67.5189	 92.0455	 -0.1003	  0.0020	  0.0000
 68.4659	 92.0455	 -0.1013	  0.0054	  0.0000
 69.4129	 92.0455	 -0.1031	  0.0060	  0.0000
 70.3598	 92.0455	 -0.0970	  0.0091	  0.0000
 71.3068	 92.0455	 -0.0847	  0.0098	  0.0000
 72.2538	 92.0455	 -0.0991	  0.0020	  0.0000
 73.2008	 92.0455	 -0.1097	  0.0067	  1.0000
 74.1477	 92.0455	 -0.1164	  0.0064	  1.0000
 75.0947	 92.0455	 -0.1122	  0.0064	  0.0000
 76.0417	 92.0455	 -0.1285	  0.0060	  0.0000
 76.9886	 92.0455	 -0.1487	  0.0045	  1.0000
 77.9356	 92.0455	 -0.1644	  0.0045	  0.0000
 78.8826	 92.0455	 -0.1832	  0.0031	  0.0000
 79.8295	 92.0455	 -0.1751	  0.0035	  0.0000
 80.7765	 92.0455	 -0.2090	 -0.0011	  0.0000
 81.7235	 92.0455	 -0.2514	 -0.0003	  0.0000
 82.6705	 92.0455	 -0.2941	 -0.0170	  0.0000
 83.6174	 92.0455	 -0.2187	  0.0135	  1.0000
 84.5644	 92.0455	 -0.2682	  0.0015	  0.0000
 85.5114	 92.0455	 -0.1646	  0.0358	  1.0000
 86.4583	 92.0455	 -0.0860	  0.0651	  0.0000
 87.4053	 92.0455	 -0.0586	  0.0772	  0.0000
 88.3523	 92.0455	 -0.0175	  0.0862	  0.0000
 89.2992	 92.0455	 -0.0079	  0.0892	  0.0000
 90.2462	 92.0455	 -0.0001	  0.0927	  0.0000
 91.1932	 92.0455	  0.0016	  0.0939	  0.0000
 92.1402	 92.0455	  0.0043	  0.0885	  0.0000
 93.0871	 92.0455	  0.0039	  0.0899	  0.0000
 94.0341	 92.0455	  0.0081	  0.0916	  0.0000
 94.9811	 92.0455	  0.0078	  0.0864	  0.0000
 95.9280	 92.0455	  0.0076	  0.0876	  0.0000
 96.8750	 92.0455	  0.0035	  0.0870	  0.0000
 97.8220	 92.0455	  0.0059	  0.0850	  1.0000
 98.7689	 92.0455	  0.0032	  0.0945	  0.0000
  1.2311	 91.0985	 -0.0000	  0.0855	  0.0000
  2.1780	 91.0985	 -0.0006	  0.0806	  1.0000
  3.1250	 91.0985	 -0.0005	  0.0802	  1.0000
  4.0720	 91.0985	 -0.0031	  0.0774	  0.0000
  5.0189	 91.0985	 -0.0004	  0.0798	  1.0000
  5.9659	 91.0985	 -0.0020	  0.0837	  0.0000
  6.9129	 91.0985	 -0.0005	  0.0849	  0.0000
  7.8598	 91.0985	 -0.0021	  0.0845	  0.0000
  8.8068	 91.0985	 -0.0028	  0.0906	  0.0000
  9.7538	 91.0985	  0.0001	  0.0802	  1.0000
 10.7008	 91.0985	  0.0015	  0.0802	  0.0000
 11.6477	 91.0985	  0.0002	  0.0809	  1.0000
 12.5947	 91.0985	  0.0019	  0.0727	  0.0000
 13.5417	 91.0985	  0.0005	  0.0812	  1.0000
 14.4886	 91.0985	  0.0005	  0.0811	  1.0000
 15.4356	 91.0985	  0.0014	  0.0838	  0.0000
 16.3826	 91.0985	  0.0010	  0.0821	  0.0000
 17.3295	 91.0985	  0.0023	  0.0847	  0.0000
 18.2765	 91.0985	  0.0029	  0.0789	  1.0000
 19.2235	 91.0985	  0.0020	  0.0863	  0.0000
 20.1705	 91.0985	  0.0014	  0.0821	  0.0000
 21.1174	 91.0985	  0.0149	  0.0771	  1.0000
 22.0644	 91.0985	  0.0050	  0.0871	  0.0000
 23.0114	 91.0985	  0.0106	  0.0874	  0.0000
 23.9583	 91.0985	  0.0669	  0.0635	  1.0000
 24.9053	 91.0985	  0.0814	  0.0705	  0.0000
 25.8523	 91.0985	  0.0928	  0.0583	  0.0000
 26.7992	 91.0985	  0.1792	  0.0370	  0.0000
 27.7462	 91.0985	  0.2395	  0.0082	  0.0000
 28.6932	 91.0985	  0.2924	 -0.0207	  1.0000
 29.6402	 91.0985	  0.4407	 -0.0783	  0.0000
 30.5871	 91.0985	  0.3837	 -0.0765	  0.0000
 31.5341	 91.0985	  0.3288	 -0.0449	  1.0000
 32.4811	 91.0985	  0.3074	 -0.0405	  1.0000
 33.4280	 91.0985	  0.2776	 -0.0336	  1.0000
 34.3750	 91.0985	  0.2500	 -0.0241	  1.0000
 35.3220	 91.0985	  0.2223	 -0.0168	  1.0000
 36.2689	 91.0985	  0.2037	 -0.0135	  0.0000
 37.2159	 91.0985	  0.1862	 -0.0052	  0.0000
 38.1629	 91.0985	  0.1591	 -0.0006	  0.0000
 39.1098	 91.0985	  0.1472	  0.0045	  0.0000
 40.0568	 91.0985	  0.1249	  0.0000	  0.0000
 41.0038	 91.0985	  0.0981	  0.0059	  0.0000
 41.9508	 91.0985	  0.0911	  0.0062	  0.0000
 42.8977	 91.0985	  0.0862	  0.0046	  0.0000
 43.8447	 91.0985	  0.0924	  0.0076	  0.0000
 44.7917	 91.0985	  0.0840	  0.0101	  0.0000
 45.7386	 91.0985	  0.0833	  0.0128	  0.0000
 46.6856	 91.0985	  0.0789	  0.0107	  0.0000
 47.6326	 91.0985	  0.0710	  0.0092	  0.0000
 48.5795	 91.0985	  0.0396	  0.0086	  0.0000
 49.5265	 91.0985	  0.0145	  0.0107	  0.0000
 50.4735	 91.0985	  0.0381	  0.0157	  0.0000
 51.4205	 91.0985	  0.0179	  0.0155	  1.0000
 52.3674	 91.0985	  0.0078	  0.0160	  0.0000
 53.3144	 91.0985	  0.0034	  0.0116	  0.0000
 54.2614	 91.0985	  0.0025	  0.0149	  0.0000
 55.2083	 91.0985	  0.0017	  0.0168	  0.0000
 56.1553	 91.0985	 -0.0022	  0.0154	  0.0000
 57.1023	 91.0985	 -0.0041	  0.0164	  0.0000
 58.0492	 91.0985	 -0.0107	  0.0203	  0.0000
 58.9962	 91.0985	 -0.0174	  0.0190	  0.0000
 59.9432	 91.0985	 -0.0417	  0.0110	  0.0000
 60.8902	 91.0985	 -0.0700	  0.0094	  0.0000
 61.8371	 91.0985	 -0.0695	  0.0100	  0.0000
 62.7841	 91.0985	 -0.0744	  0.0093	  1.0000
 63.7311	 91.0985	 -0.0810	  0.0085	  1.0000
 64.6780	 91.0985	 -0.0932	  0.0074	  0.0000
 65.6250	 91.0985	 -0.0923	  0.0066	  0.0000
 66.5720	 91.0985	 -0.0936	  0.0056	  1.0000
 67.5189	 91.0985	 -0.0977	  0.0014	  0.0000
 68.4659	 91.0985	 -0.0965	  0.0051	  0.0000
 69.4129	 91.0985	 -0.0958	  0.0045	  0.0000
 70.3598	 91.0985	 -0.1011	  0.0080	  0.0000
 71.3068	 91.0985	 -0.0925	  0.0061	  0.0000
 72.2538	 91.0985	 -0.1003	  0.0030	  0.0000
 73.2008	 91.0985	 -0.1098	  0.0051	  1.0000
 74.1477	 91.0985	 -0.1071	  0.0023	  0.0000
 75.0947	 91.0985	 -0.1224	  0.0057	  0.0000
 76.0417	 91.0985	 -0.1372	  0.0045	  1.0000
 76.9886	 91.0985	 -0.1503	 -0.0003	  0.0000
 77.9356	 91.0985	 -0.1651	  0.0031	  0.0000
 78.8826	 91.0985	 -0.1811	  0.0019	  0.0000
 79.8295	 91.0985	 -0.1849	  0.0010	  0.0000
 80.7765	 91.0985	 -0.2152	 -0.0001	  1.0000
 81.7235	 91.0985	 -0.2433	 -0.0110	  0.0000
 82.6705	 91.0985	 -0.2887	 -0.0174	  0.0000
 83.6174	 91.0985	 -0.2268	  0.0100	  1.0000
 84.5644	 91.0985	 -0.2978	 -0.0097	  0.0000
 85.5114	 91.0985	 -0.1772	  0.0314	  1.0000
 86.4583	 91.0985	 -0.0976	  0.0615	  0.0000
 87.4053	 91.0985	 -0.0687	  0.0750	  0.0000
 88.3523	 91.0985	 -0.0206	  0.0906	  0.0000
 89.2992	 91.0985	 -0.0106	  0.0922	  0.0000
 90.2462	 91.0985	 -0.0168	  0.0828	  1.0000
 91.1932	 91.0985	  0.0010	  0.0823	  0.0000
 92.1402	 91.0985	  0.0036	  0.0896	  0.0000
 93.0871	 91.0985	  0.0023	  0.0934	  0.0000
 94.0341	 91.0985	  0.0056	  0.0912	  0.0000
 94.9811	 91.0985	  0.0050	  0.0861	  1.0000
 95.9280	 91.0985	  0.0042	  0.0902	  0.0000
 96.8750	 91.0985	  0.0061	  0.0865	  0.0000
 97.8220	 91.0985	  0.0051	  0.0889	  0.0000
 98.7689	 91.0985	  0.0048	  0.0935	  0.0000
  1.2311	 90.1515	 -0.0013	  0.0884	  0.0000
  2.1780	 90.1515	 -0.0007	  0.0809	  1.0000
  3.1250	 90.1515	 -0.0010	  0.0794	  0.0000
  4.0720	 90.1515	 -0.0008	  0.0792	  0.0000
  5.0189	 90.1515	 -0.0009	  0.0829	  0.0000
  5.9659	 90.1515	 -0.0003	  0.0815	  1.0000
  6.9129	 90.1515	 -0.0005	  0.0866	  0.0000
  7.8598	 90.1515	 -0.0001	  0.0836	  0.0000
  8.8068	 90.1515	 -0.0009	  0.0865	  0.0000
  9.7538	 90.1515	 -0.0014	  0.0908	  0.0000
 10.7008	 90.1515	 -0.0003	  0.0931	  0.0000
 11.6477	 90.1515	  0.0008	  0.0853	  0.0000
 12.5947	 90.1515	  0.0011	  0.0764	  0.0000
 13.5417	 90.1515	  0.0032	  0.0699	  0.0000
 14.4886	 90.1515	  0.0025	  0.0803	  0.0000
 15.4356	 90.1515	  0.0009	  0.0805	  1.0000
 16.3826	 90.1515	 -0.0008	  0.0732	  0.0000
 17.3295	 90.1515	  0.0012	  0.0799	  1.0000
 18.2765	 90.1515	  0.0061	  0.0661	  0.0000
 19.2235	 90.1515	  0.0028	  0.0525	  0.0000
 20.1705	 90.1515	  0.0089	  0.0788	  1.0000
 21.1174	 90.1515	  0.0186	  0.0765	  1.0000
 22.0644	 90.1515	  0.0062	  0.0846	  0.0000
 23.0114	 90.1515	  0.0130	  0.0793	  0.0000
 23.9583	 90.1515	  0.0590	  0.0812	  0.0000
 24.9053	 90.1515	  0.0829	  0.0720	  0.0000
 25.8523	 90.1515	  0.1157	  0.0425	  0.0000
 26.7992	 90.1515	  0.2050	  0.0175	  0.0000
 27.7462	 90.1515	  0.2735	 -0.0160	  1.0000
 28.6932	 90.1515	  0.4580	 -0.0898	  0.0000
 29.6402	 90.1515	  0.4588	 -0.0802	  0.0000
 30.5871	 90.1515	  0.3658	 -0.1351	  0.0000
 31.5341	 90.1515	  0.3749	 -0.0698	  0.0000
 32.4811	 90.1515	  0.2617	 -0.0608	  0.0000
 33.4280	 90.1515	  0.2380	 -0.0222	  0.0000
 34.3750	 90.1515	  0.2645	 -0.0237	  0.0000
 35.3220	 90.1515	  0.1957	 -0.0121	  0.0000
 36.2689	 90.1515	  0.1944	 -0.0125	  0.0000
 37.2159	 90.1515	  0.1815	 -0.0069	  0.0000
 38.1629	 90.1515	  0.1513	 -0.0022	  0.0000
 39.1098	 90.1515	  0.1505	  0.0026	  0.0000
 40.0568	 90.1515	  0.0933	  0.0029	  0.0000
 41.0038	 90.1515	  0.1113	  0.0040	  1.0000
 41.9508	 90.1515	  0.0894	  0.0034	  0.0000
 42.8977	 90.1515	  0.0867	  0.0058	  0.0000
 43.8447	 90.1515	  0.0885	  0.0099	  0.0000
 44.7917	 90.1515	  0.0870	  0.0120	  0.0000
 45.7386	 90.1515	  0.0849	  0.0133	  0.0000
 46.6856	 90.1515	  0.0697	  0.0136	  0.0000
 47.6326	 90.1515	  0.0589	  0.0138	  0.0000
 48.5795	 90.1515	  0.0375	  0.0077	  0.0000
 49.5265	 90.1515	  0.0221	  0.0106	  0.0000
 50.4735	 90.1515	  0.0333	  0.0182	  0.0000
 51.4205	 90.1515	  0.0200	  0.0188	  0.0000
 52.3674	 90.1515	  0.0113	  0.0146	  1.0000
 53.3144	 90.1515	  0.0043	  0.0086	  0.0000
 54.2614	 90.1515	  0.0024	  0.0120	  0.0000
 55.2083	 90.1515	  0.0012	  0.0158	  0.0000
 56.1553	 90.1515	 -0.0050	  0.0148	  1.0000
 57.1023	 90.1515	 -0.0078	  0.0170	  0.0000
 58.0492	 90.1515	 -0.0130	  0.0175	  0.0000
 58.9962	 90.1515	 -0.0177	  0.0158	  0.0000
 59.9432	 90.1515	 -0.0325	  0.0104	  0.0000
 60.8902	 90.1515	 -0.0706	  0.0101	  0.0000
 61.8371	 90.1515	 -0.0621	  0.0099	  1.0000
 62.7841	 90.1515	 -0.0727	  0.0086	  1.0000
 63.7311	 90.1515	 -0.0792	  0.0078	  1.0000
 64.6780	 90.1515	 -0.0899	  0.0055	  0.0000
 65.6250	 90.1515	 -0.0920	  0.0043	  0.0000
 66.5720	 90.1515	 -0.0954	  0.0030	  0.0000
 67.5189	 90.1515	 -0.0919	  0.0027	  0.0000
 68.4659	 90.1515	 -0.0939	  0.0052	  0.0000
 69.4129	 90.1515	 -0.0932	  0.0047	  0.0000
 70.3598	 90.1515	 -0.1052	  0.0053	  0.0000
 71.3068	 90.1515	 -0.1071	  0.0042	  0.0000
 72.2538	 90.1515	 -0.1047	  0.0043	  1.0000
 73.2008	 90.1515	 -0.1068	  0.0037	  0.0000
 74.1477	 90.1515	 -0.1162	  0.0042	  1.0000
 75.0947	 90.1515	 -0.1252	  0.0040	  1.0000
 76.0417	 90.1515	 -0.1362	  0.0040	  1.0000
 76.9886	 90.1515	 -0.1352	  0.0088	  0.0000
 77.9356	 90.1515	 -0.1557	  0.0027	  0.0000
 78.8826	 90.1515	 -0.1769	  0.0022	  1.0000
 79.8295	 90.1515	 -0.1864	  0.0003	  0.0000
 80.7765	 90.1515	 -0.2013	 -0.0019	  0.0000
 81.7235	 90.1515	 -0.2346	 -0.0013	  1.0000
 82.6705	 90.1515	 -0.2811	 -0.0128	  0.0000
 83.6174	 90.1515	 -0.3244	 -0.0171	  0.0000
 84.5644	 90.1515	 -0.3270	  0.0025	  0.0000
 85.5114	 90.1515	 -0.1940	  0.0256	  1.0000
 86.4583	 90.1515	 -0.1558	  0.0388	  1.0000
 87.4053	 90.1515	 -0.0760	  0.0549	  0.0000
 88.3523	 90.1515	 -0.0314	  0.0743	  0.0000
 89.2992	 90.1515	 -0.0105	  0.0818	  0.0000
 90.2462	 90.1515	 -0.0200	  0.0802	  1.0000
 91.1932	 90.1515	  0.0010	  0.0888	  0.0000
 92.1402	 90.1515	  0.0033	  0.0943	  0.0000
 93.0871	 90.1515	  0.0026	  0.0919	  0.0000
 94.0341	 90.1515	  0.0032	  0.0846	  0.0000
 94.9811	 90.1515	  0.0050	  0.0859	  1.0000
 95.9280	 90.1515	  0.0056	  0.0882	  0.0000
 96.8750	 90.1515	  0.0058	  0.0806	  0.0000
 97.8220	 90.1515	  0.0065	  0.0803	  0.0000
 98.7689	 90.1515	  0.0049	  0.0812	  0.0000
  1.2311	 89.2045	 -0.0007	  0.0821	  0.0000
  2.1780	 89.2045	 -0.0015	  0.0858	  0.0000
  3.1250	 89.2045	 -0.0006	  0.0809	  1.0000
  4.0720	 89.2045	 -0.0011	  0.0798	  0.0000
  5.0189	 89.2045	 -0.0014	  0.0714	  0.0000
  5.9659	 89.2045	  0.0010	  0.0684	  0.0000
  6.9129	 89.2045	 -0.0001	  0.0820	  1.0000
  7.8598	 89.2045	  0.0002	  0.0808	  0.0000
  8.8068	 89.2045	 -0.0013	  0.0859	  0.0000
  9.7538	 89.2045	 -0.0012	  0.0760	  0.0000
 10.7008	 89.2045	  0.0006	  0.0617	  0.0000
 11.6477	 89.2045	  0.0009	  0.0690	  0.0000
 12.5947	 89.2045	  0.0016	  0.0762	  0.0000
 13.5417	 89.2045	  0.0018	  0.0836	  0.0000
 14.4886	 89.2045	  0.0015	  0.0830	  0.0000
 15.4356	 89.2045	 -0.0000	  0.0720	  0.0000
 16.3826	 89.2045	  0.0005	  0.0712	  0.0000
 17.3295	 89.2045	  0.0013	  0.0798	  1.0000
 18.2765	 89.2045	  0.0021	  0.0878	  0.0000
 19.2235	 89.2045	  0.0019	  0.0874	  0.0000
 20.1705	 89.2045	  0.0011	  0.0854	  0.0000
 21.1174	 89.2045	  0.0217	  0.0747	  1.0000
 22.0644	 89.2045	  0.0341	  0.0726	  1.0000
 23.0114	 89.2045	  0.0190	  0.0791	  0.0000
 23.9583	 89.2045	  0.0355	  0.0728	  0.0000
 24.9053	 89.2045	  0.0840	  0.0620	  0.0000
 25.8523	 89.2045	  0.1148	  0.0584	  0.0000
 26.7992	 89.2045	  0.2500	 -0.0069	  1.0000
 27.7462	 89.2045	  0.2900	 -0.0267	  1.0000
 28.6932	 89.2045	  0.4498	 -0.0875	  0.0000
 29.6402	 89.2045	  0.4439	 -0.0784	  0.0000
 30.5871	 89.2045	  0.3414	 -0.0925	  0.0000
 31.5341	 89.2045	  0.3395	 -0.0709	  0.0000
 32.4811	 89.2045	  0.2635	 -0.0485	  0.0000
 33.4280	 89.2045	  0.2192	 -0.0186	  0.0000
 34.3750	 89.2045	  0.2379	 -0.0232	  0.0000
 35.3220	 89.2045	  0.1836	 -0.0162	  0.0000
 36.2689	 89.2045	  0.1825	 -0.0117	  0.0000
 37.2159	 89.2045	  0.1746	 -0.0085	  0.0000
 38.1629	 89.2045	  0.1389	  0.0007	  0.0000
 39.1098	 89.2045	  0.1086	  0.0039	  0.0000
 40.0568	 89.2045	  0.0853	  0.0036	  0.0000
 41.0038	 89.2045	  0.1011	  0.0046	  0.0000
 41.9508	 89.2045	  0.0961	  0.0046	  0.0000
 42.8977	 89.2045	  0.0876	  0.0050	  0.0000
 43.8447	 89.2045	  0.0788	  0.0060	  0.0000
 44.7917	 89.2045	  0.0821	  0.0056	  0.0000
 45.7386	 89.2045	  0.0730	  0.0095	  1.0000
 46.6856	 89.2045	  0.0735	  0.0104	  0.0000
 47.6326	 89.2045	  0.0603	  0.0152	  0.0000
 48.5795	 89.2045	  0.0452	  0.0121	  1.0000
 49.5265	 89.2045	  0.0182	  0.0112	  0.0000
 50.4735	 89.2045	  0.0258	  0.0175	  0.0000
 51.4205	 89.2045	  0.0244	  0.0163	  0.0000
 52.3674	 89.2045	  0.0044	  0.0103	  0.0000
 53.3144	 89.2045	  0.0057	  0.0098	  0.0000
 54.2614	 89.2045	  0.0046	  0.0102	  0.0000
 55.2083	 89.2045	  0.0030	  0.0097	  0.0000
 56.1553	 89.2045	 -0.0021	  0.0099	  0.0000
 57.1023	 89.2045	 -0.0114	  0.0137	  1.0000
 58.0492	 89.2045	 -0.0109	  0.0155	  0.0000
 58.9962	 89.2045	 -0.0210	  0.0136	  0.0000
 59.9432	 89.2045	 -0.0492	  0.0040	  0.0000
 60.8902	 89.2045	 -0.0719	  0.0090	  0.0000
 61.8371	 89.2045	 -0.0632	  0.0100	  0.0000
 62.7841	 89.2045	 -0.0713	  0.0089	  0.0000
 63.7311	 89.2045	 -0.0891	  0.0069	  0.0000
 64.6780	 89.2045	 -0.0828	  0.0080	  0.0000
 65.6250	 89.2045	 -0.0919	  0.0022	  0.0000
 66.5720	 89.2045	 -0.0916	  0.0022	  0.0000
 67.5189	 89.2045	 -0.0925	  0.0010	  0.0000
 68.4659	 89.2045	 -0.0936	  0.0023	  0.0000
 69.4129	 89.2045	 -0.1016	  0.0036	  0.0000
 70.3598	 89.2045	 -0.1053	  0.0038	  0.0000
 71.3068	 89.2045	 -0.1032	  0.0027	  0.0000
 72.2538	 89.2045	 -0.0980	  0.0030	  0.0000
 73.2008	 89.2045	 -0.1087	  0.0039	  0.0000
 74.1477	 89.2045	 -0.1101	  0.0041	  0.0000
 75.0947	 89.2045	 -0.1145	  0.0041	  0.0000
 76.0417	 89.2045	 -0.1366	  0.0038	  1.0000
 76.9886	 89.2045	 -0.1368	  0.0050	  0.0000
 77.9356	 89.2045	 -0.1596	  0.0028	  1.0000
 78.8826	 89.2045	 -0.1748	  0.0021	  1.0000
 79.8295	 89.2045	 -0.1843	  0.0001	  0.0000
 80.7765	 89.2045	 -0.2124	 -0.0003	  1.0000
 81.7235	 89.2045	 -0.2126	 -0.0013	  0.0000
 82.6705	 89.2045	 -0.2799	 -0.0052	  0.0000
 83.6174	 89.2045	 -0.2464	  0.0039	  1.0000
 84.5644	 89.2045	 -0.3350	 -0.0134	  0.0000
 85.5114	 89.2045	 -0.2741	  0.0060	  0.0000
 86.4583	 89.2045	 -0.1702	  0.0347	  1.0000
 87.4053	 89.2045	 -0.0819	  0.0661	  0.0000
 88.3523	 89.2045	 -0.0632	  0.0660	  0.0000
 89.2992	 89.2045	 -0.0111	  0.0670	  0.0000
 90.2462	 89.2045	 -0.0017	  0.0836	  0.0000
 91.1932	 89.2045	 -0.0004	  0.0901	  0.0000
 92.1402	 89.2045	 -0.0025	  0.0840	  1.0000
 93.0871	 89.2045	  0.0017	  0.0854	  1.0000
 94.0341	 89.2045	  0.0042	  0.0829	  0.0000
 94.9811	 89.2045	  0.0061	  0.0890	  0.0000
 95.9280	 89.2045	  0.0066	  0.0914	  0.0000
 96.8750	 89.2045	  0.0057	  0.0916	  0.0000
 97.8220	 89.2045	  0.0046	  0.0910	  0.0000
 98.7689	 89.2045	  0.0113	  0.0845	  0.0000
  1.2311	 88.2576	 -0.0009	  0.0811	  1.0000
  2.1780	 88.2576	 -0.0004	  0.0843	  0.0000
  3.1250	 88.2576	 -0.0003	  0.0864	  0.0000
  4.0720	 88.2576	 -0.0004	  0.0812	  1.0000
  5.0189	 88.2576	 -0.0011	  0.0813	  0.0000
  5.9659	 88.2576	  0.0030	  0.0819	  0.0000
  6.9129	 88.2576	  0.0025	  0.0834	  0.0000
  7.8598	 88.2576	  0.0003	  0.0905	  0.0000
  8.8068	 88.2576	 -0.0002	  0.0860	  0.0000
  9.7538	 88.2576	  0.0004	  0.0819	  1.0000
 10.7008	 88.2576	  0.0005	  0.0815	  1.0000
 11.6477	 88.2576	  0.0006	  0.0885	  0.0000
 12.5947	 88.2576	  0.0011	  0.0893	  0.0000
 13.5417	 88.2576	  0.0006	  0.0856	  0.0000
 14.4886	 88.2576	  0.0004	  0.0791	  0.0000
 15.4356	 88.2576	  0.0011	  0.0805	  1.0000
 16.3826	 88.2576	  0.0014	  0.0801	  1.0000
 17.3295	 88.2576	  0.0047	  0.0693	  0.0000
 18.2765	 88.2576	  0.0034	  0.0798	  1.0000
 19.2235	 88.2576	  0.0056	  0.0790	  1.0000
 20.1705	 88.2576	  0.0007	  0.0851	  0.0000
 21.1174	 88.2576	  0.0234	  0.0748	  1.0000
 22.0644	 88.2576	  0.0202	  0.0746	  0.0000
 23.0114	 88.2576	  0.0606	  0.0643	  1.0000
 23.9583	 88.2576	  0.1067	  0.0468	  1.0000
 24.9053	 88.2576	  0.0877	  0.0591	  0.0000
 25.8523	 88.2576	  0.1588	  0.0211	  0.0000
 26.7992	 88.2576	  0.2656	 -0.0264	  0.0000
 27.7462	 88.2576	  0.4503	 -0.0778	  0.0000
 28.6932	 88.2576	  0.4526	 -0.1051	  0.0000
 29.6402	 88.2576	  0.4325	 -0.0928	  0.0000
 30.5871	 88.2576	  0.3327	 -0.0609	  1.0000
 31.5341	 88.2576	  0.3193	 -0.0481	  0.0000
 32.4811	 88.2576	  0.2514	 -0.0417	  0.0000
 33.4280	 88.2576	  0.1422	 -0.0199	  0.0000
 34.3750	 88.2576	  0.1944	 -0.0175	  0.0000
 35.3220	 88.2576	  0.1854	 -0.0168	  0.0000
 36.2689	 88.2576	  0.1792	 -0.0137	  0.0000
 37.2159	 88.2576	  0.1726	 -0.0063	  0.0000
 38.1629	 88.2576	  0.1439	 -0.0021	  0.0000
 39.1098	 88.2576	  0.1124	  0.0003	  0.0000
 40.0568	 88.2576	  0.0950	  0.0033	  0.0000
 41.0038	 88.2576	  0.1020	  0.0037	  0.0000
 41.9508	 88.2576	  0.0941	  0.0024	  0.0000
 42.8977	 88.2576	  0.0817	  0.0066	  0.0000
 43.8447	 88.2576	  0.0850	  0.0070	  0.0000
 44.7917	 88.2576	  0.0824	  0.0048	  0.0000
 45.7386	 88.2576	  0.0770	  0.0066	  0.0000
 46.6856	 88.2576	  0.0580	  0.0141	  0.0000
 47.6326	 88.2576	  0.0694	  0.0110	  0.0000
 48.5795	 88.2576	  0.0439	  0.0114	  1.0000
 49.5265	 88.2576	  0.0249	  0.0092	  0.0000
 50.4735	 88.2576	  0.0187	  0.0131	  0.0000
 51.4205	 88.2576	  0.0149	  0.0108	  0.0000
 52.3674	 88.2576	  0.0072	  0.0104	  0.0000
 53.3144	 88.2576	  0.0081	  0.0131	  1.0000
 54.2614	 88.2576	  0.0037	  0.0132	  1.0000
 55.2083	 88.2576	 -0.0006	  0.0134	  1.0000
 56.1553	 88.2576	 -0.0045	  0.0137	  1.0000
 57.1023	 88.2576	 -0.0108	  0.0135	  1.0000
 58.0492	 88.2576	 -0.0202	  0.0130	  1.0000
 58.9962	 88.2576	 -0.0218	  0.0120	  0.0000
 59.9432	 88.2576	 -0.0451	  0.0118	  0.0000
 60.8902	 88.2576	 -0.0661	  0.0110	  0.0000
 61.8371	 88.2576	 -0.0595	  0.0090	  0.0000
 62.7841	 88.2576	 -0.0694	  0.0080	  1.0000
 63.7311	 88.2576	 -0.0768	  0.0070	  1.0000
 64.6780	 88.2576	 -0.0810	  0.0045	  0.0000
 65.6250	 88.2576	 -0.0865	  0.0052	  1.0000
 66.5720	 88.2576	 -0.0880	  0.0018	  0.0000
 67.5189	 88.2576	 -0.0956	  0.0028	  0.0000
 68.4659	 88.2576	 -0.0969	  0.0004	  0.0000
 69.4129	 88.2576	 -0.1028	  0.0018	  0.0000
 70.3598	 88.2576	 -0.0908	  0.0034	  0.0000
 71.3068	 88.2576	 -0.1002	  0.0002	  0.0000
 72.2538	 88.2576	 -0.0972	  0.0013	  0.0000
 73.2008	 88.2576	 -0.1072	  0.0047	  0.0000
 74.1477	 88.2576	 -0.1118	  0.0026	  0.0000
 75.0947	 88.2576	 -0.1166	  0.0012	  0.0000
 76.0417	 88.2576	 -0.1257	  0.0016	  0.0000
 76.9886	 88.2576	 -0.1494	  0.0043	  0.0000
 77.9356	 88.2576	 -0.1575	  0.0018	  0.0000
 78.8826	 88.2576	 -0.1706	  0.0032	  0.0000
